"","Player_Id","Player_Name","hard_Hitting_Ability_17","Finisher_17","Fast_Scoring_ability_17","Consistency_bat_17","RunsBetweenWicket_17","hard_Hitting_Ability_17_16","Finisher_17_16","Fast_Scoring_ability_17_16","Consistency_bat_17_16","RunsBetweenWicket_17_16","hard_Hitting_Ability_17_16_15","Finisher_17_16_15","Fast_Scoring_ability_17_16_15","Consistency_bat_17_16_15","RunsBetweenWicket_17_16_15","Economy_17","Wicket_Taking_Ability_17","Ball_Consistency_17","Crucial_Wicket_Taking_Ability_17","Short_Performance_Index_17","Economy_17_16","Wicket_Taking_Ability_17_16","Ball_Consistency_17_16","Crucial_Wicket_Taking_Ability_17_16","Short_Performance_Index_17_16","Economy_17_16_15","Wicket_Taking_Ability_17_16_15","Ball_Consistency_17_16_15","Crucial_Wicket_Taking_Ability_17_16_15","Short_Performance_Index_17_16_15"
"109",109,"JA Morkel",NA,NA,NA,NA,NA,0,0,1.77777777777778,16,1.77777777777778,1.13924050632911,0.5,1.29113924050633,51,0.19672131147541,NA,NA,NA,NA,NA,12.5294117647059,17,35.5,0,1,10.5555555555556,21.6,38,0,0.833333333333333
"110",110,"AB de Villiers",0.842105263157895,0.222222222222222,1.26315789473684,30.8571428571429,0.503496503496504,1.17747440273038,0.2,1.54095563139932,45.15,0.475446428571429,1.4527027027027,0.282051282051282,1.59459459459459,50.5714285714286,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",111,"LPC Silva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",112,"DB Ravi Teja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",113,"Misbah-ul-Haq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",114,"YV Takawale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",115,"RR Raje",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",116,"PJ Sangwan",0,0.333333333333333,0.5,1,0.5,0,0.333333333333333,0.5,1,0.5,0,0.333333333333333,0.5,1,0.5,10.2,22,37.4,0,1,10.5333333333333,27,47.4,0,0.714285714285714,10.5333333333333,27,47.4,0,0.714285714285714
"117",117,"Mohammad Asif",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",118,"GD McGrath",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",119,"Joginder Sharma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",120,"MS Gony",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,Inf,Inf,0,0,14,Inf,Inf,0,0,14,Inf,Inf,0,0
"121",121,"M Muralitharan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",122,"M Ntini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",123,"DT Patil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",124,"A Kumble",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",125,"S Anirudha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",126,"MM Patel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42857142857143,42,59,0,0.5,8.42857142857143,42,59,0,0.5,8.42857142857143,42,59,0,0.5
"127",127,"CK Kapugedera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",128,"A Chopra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",129,"T Taibu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",130,"J Arunkumar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",131,"PP Ojha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,Inf,Inf,0,0
"132",132,"SP Goswami",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",133,"SR Tendulkar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",134,"U Kaul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",135,"TM Dilshan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",136,"A Mishra",0.357142857142857,0.833333333333333,0.875,49,0.557692307692308,0.285714285714286,0.625,0.757142857142857,17.6666666666667,0.5,0.240963855421687,0.583333333333333,0.734939759036145,15.25,0.518987341772152,8.88607594936709,23.7,35.1,0,0.714285714285714,8.30326295585413,22.6521739130435,31.3478260869565,0.0357142857142857,0.703703703703704,8.13506493506493,24.0625,32.625,0.025,0.717948717948718
"137",137,"AD Mascarenhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",138,"NK Patel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",139,"LA Pomersbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",140,"Iqbal Abdulla",0,1,0.714285714285714,Inf,0.714285714285714,1.17647058823529,1,1.23529411764706,Inf,0.0769230769230769,1.48148148148148,0.8,1.14814814814815,62,-0.473684210526316,10.4117647058824,17,29.5,0,1,8.98412698412698,23.625,35.375,0,0.8,8.53548387096774,25.8333333333333,36.75,0,0.8
"141",141,"Younis Khan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",142,"PM Sarvesh Kumar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",143,"DP Vijaykumar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",144,"Shoaib Akhtar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",145,"Abdur Razzak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",146,"H Das",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",147,"DR Smith",1.11392405063291,0.0909090909090909,1.5126582278481,26.5555555555556,0.533898305084746,1.74479166666667,0.0869565217391304,1.46614583333333,28.15,-0.428,1.64137931034483,0.102564102564103,1.32689655172414,28.2941176470588,-0.468172484599589,11.5609756097561,41,79,0,0.222222222222222,9.81538461538462,19.5,31.9,0.0588235294117647,0.375,9.73913043478261,18.8181818181818,30.5454545454545,0.0555555555555556,0.411764705882353
"148",148,"SD Chitnis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",149,"CRD Fernando",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",150,"VS Yeligati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",151,"L Balaji",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",152,"A Mukund",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",153,"RR Powar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",154,"JP Duminy",NA,NA,NA,NA,NA,0.828025477707006,0.375,1.21656050955414,47.75,0.465648854961832,0.826446280991736,0.285714285714286,1.25,46.5384615384615,0.507425742574257,NA,NA,NA,NA,NA,7.81395348837209,21.5,28,0,0.4,7.64,15,19.1,0.0714285714285714,0.461538461538462
"155",155,"A Flintoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",156,"T Thushara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",157,"JD Ryder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",158,"KP Pietersen",NA,NA,NA,NA,NA,0.655737704918033,0.5,1.19672131147541,36.5,0.622641509433962,0.655737704918033,0.5,1.19672131147541,36.5,0.622641509433962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",159,"T Henderson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",160,"Kamran Khan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",161,"RS Bopara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.495867768595041,0.375,1.19834710743802,29,0.779816513761468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.53658536585366,20.5,29.1666666666667,0,0.857142857142857
"162",162,"CH Gayle",0.837209302325581,0,1.16279069767442,22.2222222222222,0.391608391608392,0.966767371601209,0,1.29003021148036,22.4736842105263,0.400749063670412,1.03047895500726,0.0303030303030303,1.33236574746009,30.6,0.380255941499086,NA,NA,NA,NA,NA,6.83076923076923,32.5,37,0,0.5,7.07692307692308,39,46,0,0.4
"163",163,"MC Henriques",0.663414634146341,0.454545454545455,1.35121951219512,46.1666666666667,0.815028901734104,1.1716621253406,0.269230769230769,1.25068119891008,25.5,0.103202846975089,1.06346483704974,0.257142857142857,1.27958833619211,29.84,0.274509803921569,10.4189189189189,148,257,0,0.0833333333333333,8.8068669527897,35.8461538461538,52.6153846153846,0,0.448275862068966,8.29213483146068,25.9583333333333,35.875,0,0.631578947368421
"164",164,"R Bishnoi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",165,"FH Edwards",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",166,"KV Sharma",0.761904761904762,0,1.16666666666667,9.8,0.485714285714286,1.05263157894737,0.333333333333333,1.11842105263158,17,0.0833333333333333,0.674846625766871,0.333333333333333,1.15950920245399,17.1818181818182,0.560283687943262,7.14285714285714,14.5384615384615,17.3076923076923,0.111111111111111,1.125,8.38754325259516,22.2307692307692,31.0769230769231,0.0714285714285714,0.692307692307692,8.5,22.9565217391304,32.5217391304348,0.0357142857142857,0.703703703703704
"167",167,"PC Valthaty",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",168,"RJ Quiney",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",169,"AS Raut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",170,"Yashpal Singh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",171,"M Manhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",172,"AA Bilakhia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",173,"AN Ghosh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",174,"BAW Mendis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",175,"DL Vettori",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",176,"MN van Wyk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",177,"RE van der Merwe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",178,"TL Suman",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",179,"Shoaib Ahmed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",180,"GR Napier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",181,"KP Appanna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",182,"LA Carseldine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",183,"NV Ojha",0.371428571428571,0.2,1.12857142857143,19.75,0.815384615384615,0.424528301886792,0.222222222222222,1.01415094339623,16.5384615384615,0.644329896907217,0.621301775147929,0.206896551724138,1.0414201183432,16,0.47972972972973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",184,"SM Harwood",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",185,"M Vijay",NA,NA,NA,NA,NA,1.34048257372654,0.142857142857143,1.21447721179625,37.75,-0.172161172161172,1.27062706270627,0.16,1.16171617161716,35.2,-0.146017699115044,NA,NA,NA,NA,NA,7.71428571428571,Inf,Inf,0,0,7.16129032258065,Inf,Inf,0,0
"186",186,"SB Jakati",NA,NA,NA,NA,NA,0,1,0.5,Inf,0.5,0,1,0.5,Inf,0.5,10.875,Inf,Inf,0,0,9.52258064516129,77.5,123,0,0.25,9.52258064516129,77.5,123,0,0.25
"187",187,"DA Warner",0.883116883116883,0.214285714285714,1.38744588744589,58.2727272727273,0.624664879356568,1.45052833813641,0.129032258064516,1.43035542747358,59.56,-0.0284167794316644,1.53300212916962,0.133333333333333,1.45564229950319,55.4324324324324,-0.111566018423746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",188,"RJ Harris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",189,"D du Preez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",190,"M Morkel",NA,NA,NA,NA,NA,0,1,1,Inf,1,0,1,1.25,Inf,1.25,NA,NA,NA,NA,NA,8.45454545454546,22,31,0,1,8.14720812182741,19.7,26.75,0,1.17647058823529
"191",191,"AD Mathews",0.5,0,1.14285714285714,16,0.72,0.714285714285714,0,1.14285714285714,16,0.5,1.02189781021898,0.25,1.28467153284672,22,0.330275229357798,11.4193548387097,Inf,Inf,0,0,11.4193548387097,Inf,Inf,0,0,8.77777777777778,30.8571428571429,45.1428571428571,0,0.583333333333333
"192",192,"J Botha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.33333333333333,0,2.06666666666667,31,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2258064516129,62,85,0,0.25
"193",193,"C Nanda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",194,"SL Malinga",2,0.5,2.33333333333333,Inf,0.5,0,0.5,2.33333333333333,Inf,2.33333333333333,0.714285714285714,0.666666666666667,0.928571428571429,Inf,0.25,8.7595818815331,26.0909090909091,38.0909090909091,0,0.916666666666667,8.7595818815331,26.0909090909091,38.0909090909091,0,0.916666666666667,8.15639097744361,19,25.8285714285714,0.037037037037037,1.19230769230769
"195",195,"Mashrafe Mortaza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",196,"A Singh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",197,"GJ Bailey",NA,NA,NA,NA,NA,0.909090909090909,0.2,0.848484848484849,21,-0.0740740740740741,1.05084745762712,0.176470588235294,1.16271186440678,26.3846153846154,0.141630901287554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",198,"AB McDonald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",199,"Y Nagar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",200,"SS Shaikh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",201,"R Ashwin",NA,NA,NA,NA,NA,0.789473684210526,0.666666666666667,1.07894736842105,20.5,0.34375,1.25,0.583333333333333,1.29166666666667,18.6,0.0555555555555556,NA,NA,NA,NA,NA,7.40287769784173,27.8,34.3,0.0714285714285714,0.461538461538462,6.75289575289575,25.9,29.15,0.037037037037037,0.615384615384615
"202",202,"Mohammad Ashraful",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",203,"CA Pujara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",204,"OA Shah",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",205,"Anirudh Singh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",206,"Jaskaran Singh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",207,"AP Tare",0.48,0,0.72,9,0.272727272727273,1,0,0.65,8.66666666666667,-0.4375,0.862068965517241,0,0.689655172413793,8,-0.208333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",208,"AT Rayudu",0.575,0.2,1.1375,22.75,0.642857142857143,0.961538461538462,0,1.16758241758242,28.3333333333333,0.255102040816327,0.948121645796064,0.161290322580645,1.26296958855098,29.4166666666667,0.388520971302428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",209,"R Sathish",NA,NA,NA,NA,NA,0.416666666666667,0,1,8,0.636363636363636,0.416666666666667,0,1,8,0.636363636363636,NA,NA,NA,NA,NA,9.63157894736842,38,61,0,0.333333333333333,9.63157894736842,38,61,0,0.333333333333333
"210",210,"R McLaren",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",211,"AA Jhunjhunwala",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",212,"P Dogra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",213,"A Uniyal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",214,"MS Bisla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1.23333333333333,18.5,-1.27777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",215,"YA Abdulla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",216,"EJG Morgan",0.580645161290323,0,1.04838709677419,21.6666666666667,0.537037037037037,0.838323353293413,0.1,1.12574850299401,23.5,0.345323741007194,0.778816199376947,0.105263157894737,1.16822429906542,25,0.461254612546125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",217,"JM Kemp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",218,"S Tyagi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",219,"RS Gavaskar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",220,"SE Bond",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",221,"KA Pollard",0.836734693877551,0.125,1.34353741496599,28.2142857142857,0.610655737704918,0.844444444444444,0.214285714285714,1.34,27.4090909090909,0.596256684491979,0.916666666666667,0.238095238095238,1.41944444444444,31.9375,0.615646258503401,15.5,Inf,Inf,0,0,14.0816326530612,Inf,Inf,0,0,11.2153846153846,43.3333333333333,81,0,0.230769230769231
"222",222,"S Ladda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,Inf,Inf,0,0,10.5,Inf,Inf,0,0
"223",223,"DP Nannes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
